transaction_id,account_id,transaction_date,amount
7280,379154,2021-11-21,394.41
7281,379154,2021-03-20,446.67
7282,379154,2024-04-19,329.14
7283,749700,2024-08-01,812.95
7284,653167,2024-02-17,961.3
7285,997391,2023-07-03,525.2
7286,274068,2022-09-20,460.83
7287,749700,2021-06-20,755.38
7288,749700,2024-08-07,143.36
7289,379154,2022-10-05,701.63
7290,274068,2024-02-29,87.07
7291,274068,2024-04-17,820.97
7292,653167,2024-02-05,863.79
7293,997391,2022-07-14,374.35
7294,653167,2024-04-25,406.37
7295,749700,2024-08-28,252.83
7296,274068,2024-05-17,767.51
7297,749700,2024-08-22,103.72
7298,749700,2024-04-28,695.86
7299,997391,2024-06-26,941.46
7300,379154,2024-05-04,600.52
7301,274068,2024-07-23,970.5
7302,749700,2024-08-04,255.11
7303,274068,2024-05-16,623.55
7304,379154,2023-05-18,381.66
7305,274068,2023-04-07,758.76
7306,274068,2024-07-21,449.31
7307,653167,2023-12-06,361.93
7308,653167,2023-07-12,837.16
7309,653167,2022-01-03,763.32
7310,997391,2024-01-16,57.92
7311,997391,2021-08-28,133.98
7312,653167,2024-04-10,92.96
7313,274068,2024-05-26,354.48
7314,379154,2024-04-11,317.79
7315,749700,2024-01-30,300.15
7316,274068,2024-06-23,487.79
7317,274068,2021-08-18,81.8
7318,997391,2024-05-30,485.39
7319,653167,2021-04-28,412.25
7320,749700,2024-04-22,756.13
7321,749700,2021-09-29,1.64
7322,997391,2024-01-09,871.94
7323,997391,2021-03-22,562.33
7324,653167,2024-05-21,625.96
7325,749700,2022-11-12,847.77
7326,274068,2024-03-19,185.55
7327,379154,2024-02-17,92.68
7328,997391,2024-05-25,730.4
7329,653167,2024-09-19,926.43
7330,653167,2024-05-04,938.09
7331,653167,2024-01-26,350.12
7332,274068,2022-11-23,334.4
7333,379154,2024-02-08,603.74
7334,997391,2024-05-26,29.96
7335,653167,2024-08-04,834.37
7336,379154,2024-06-17,303.77
7337,379154,2024-01-24,128.16
7338,379154,2024-02-28,137.12
7339,749700,2024-09-26,268.53
7340,379154,2021-10-14,961.69
7341,379154,2021-01-29,7.18
7342,749700,2021-05-16,289.73
7343,653167,2024-03-23,720.19
7344,274068,2024-05-06,733.02
7345,997391,2024-07-17,975.76
7346,997391,2024-07-18,238.81
7347,274068,2024-07-07,779.41
7348,997391,2024-05-16,309.47
7349,379154,2024-01-01,44.29
7350,749700,2024-02-02,983.48
7351,274068,2024-08-19,739.35
7352,997391,2023-01-12,38.44
7353,274068,2024-05-31,440.41
7354,997391,2024-03-26,110.9
7355,653167,2021-11-05,383.86
7356,274068,2024-05-07,703.54
7357,379154,2024-06-07,361.49
7358,653167,2024-03-26,764.15
7359,653167,2024-01-16,414.63
7360,274068,2024-06-05,626.28
7361,749700,2024-03-05,58.51
7362,379154,2021-12-04,251.18
7363,653167,2021-06-04,431.51
7364,749700,2024-07-12,203.64
7365,653167,2024-07-11,78.08
7366,379154,2024-09-18,165.91
7367,997391,2021-12-29,233.46
7368,749700,2024-06-08,38.86
7369,653167,2024-07-31,854.41
7370,749700,2024-09-03,752.55
7371,997391,2024-04-22,667.13
7372,653167,2024-02-24,667.81
7373,274068,2024-01-23,784.66
7374,274068,2023-07-31,494.73
7375,653167,2024-02-08,176.85
7376,379154,2024-08-28,516.74
7377,274068,2024-09-19,930.34
7378,653167,2024-08-24,614.5
7379,997391,2024-06-09,272.52
7380,379154,2024-01-28,650.3
7381,997391,2024-05-06,537.23
7382,379154,2024-03-30,813.07
7383,274068,2024-04-04,901.34
7384,749700,2021-09-25,585.06
7385,749700,2024-05-15,283.55
7386,749700,2022-04-07,653.8
7387,997391,2024-03-18,418.42
7388,749700,2022-05-18,68.04
7389,653167,2024-05-29,249.48
7390,749700,2024-03-10,890.14
7391,274068,2022-12-11,167.95
7392,379154,2024-05-13,356.38
7393,749700,2021-01-07,408.93
7394,379154,2022-08-16,999.59
7395,379154,2024-04-19,910.72
7396,997391,2023-01-23,784.98
7397,653167,2024-06-06,43.97
7398,997391,2022-10-24,854.95
7399,749700,2022-12-28,775.66
7400,997391,2023-06-03,774.06
7401,749700,2024-08-28,539.47
7402,274068,2024-04-15,575.84
7403,749700,2024-06-12,261.51
7404,749700,2024-02-25,219.18
7405,749700,2023-03-30,763.81
7406,274068,2024-07-20,714.74
7407,274068,2021-12-14,845.51
7408,274068,2024-08-05,479.25
7409,749700,2023-04-25,577.91
7410,379154,2024-06-02,661.2
7411,653167,2021-02-06,58.11
7412,274068,2021-11-03,411.23
7413,997391,2024-03-01,276.96
7414,379154,2022-05-06,681.53
7415,997391,2024-04-23,346.62
7416,379154,2024-06-19,86.36
7417,653167,2022-11-29,617.35
7418,749700,2021-09-19,613.46
7419,653167,2024-02-19,836.09
7420,653167,2024-06-27,825.01
7421,274068,2024-08-27,285.67
7422,749700,2023-05-02,213.83
7423,274068,2024-06-18,718.42
7424,379154,2022-10-12,282.27
7425,274068,2022-07-30,248.14
7426,379154,2022-03-13,206.71
7427,653167,2023-02-09,466.66
7428,379154,2024-05-14,475.06
7429,379154,2021-09-04,815.48
7430,379154,2024-06-17,723.98
7431,379154,2023-11-28,303.97
7432,653167,2024-08-25,914.46
7433,749700,2024-08-18,283.94
7434,749700,2024-04-30,494.52
7435,274068,2024-09-10,957.39
7436,379154,2024-02-06,258.83
7437,653167,2024-08-01,783.25
7438,653167,2024-07-22,295.68
7439,749700,2024-08-06,340.69
7440,653167,2023-12-27,988.42
7441,379154,2024-05-17,633.44
7442,274068,2024-03-07,729.42
7443,653167,2021-11-11,424.39
7444,997391,2024-08-29,239.07
7445,997391,2022-05-10,513.22
7446,997391,2021-07-28,903.15
7447,379154,2024-03-24,89.37
7448,749700,2024-09-05,579.5
7449,749700,2024-08-27,97.46
7450,379154,2021-02-28,381.01
7451,997391,2024-07-14,844.37
7452,997391,2023-11-13,264.17
7453,379154,2024-01-26,965.52
7454,274068,2023-10-08,895.27
7455,997391,2022-05-23,279.68
7456,749700,2024-01-23,263.49
7457,653167,2024-02-03,770.55
7458,379154,2021-10-08,166.47
7459,379154,2024-01-04,372.64
7460,274068,2024-09-22,805.32
7461,274068,2024-01-23,152.23
7462,274068,2022-04-01,375.16
7463,274068,2023-09-11,104.88
7464,653167,2023-04-26,398.37
7465,749700,2024-03-28,314.23
7466,379154,2024-09-07,99.1
7467,749700,2024-05-23,91.42
7468,379154,2022-07-06,296.12
7469,379154,2024-08-30,413.61
7470,379154,2023-08-21,392.53
7471,749700,2024-03-19,904.62
7472,274068,2024-09-20,96.09
7473,379154,2023-07-11,800.19
7474,997391,2022-11-30,222.25
7475,749700,2024-07-05,430.88
7476,749700,2024-06-22,664.85
7477,653167,2024-07-19,196.65
7478,379154,2024-03-06,291.27
7479,274068,2024-05-01,482.03
7480,379154,2024-07-11,838.38
7481,749700,2024-01-27,132.78
7482,749700,2024-02-15,765.54
7483,749700,2024-02-20,712.44
7484,653167,2024-01-26,309.97
7485,653167,2021-04-29,785.66
7486,997391,2024-01-29,199.14
7487,379154,2022-10-27,191.12
7488,749700,2024-01-03,265.48
7489,997391,2023-08-14,498.74
7490,653167,2021-08-30,505.17
7491,653167,2024-03-07,681.96
7492,997391,2024-01-24,62.46
7493,749700,2024-04-08,39.77
7494,997391,2024-06-02,543.46
7495,749700,2024-06-02,373.81
7496,653167,2021-11-14,60.49
7497,653167,2024-04-09,186.28
7498,997391,2024-03-09,494.28
7499,274068,2024-04-29,345.25
7500,379154,2024-07-30,321.58
7501,749700,2024-04-17,716.92
7502,749700,2024-08-26,826.26
7503,274068,2024-06-10,80.76
7504,749700,2024-06-02,728.77
7505,653167,2024-03-29,568.1
7506,653167,2024-06-11,229.08
7507,379154,2024-03-03,695.21
7508,653167,2022-02-07,485.28
7509,379154,2024-02-26,541.53
7510,274068,2024-07-05,30.93
7511,653167,2024-07-13,597.78
7512,997391,2024-01-02,41.14
7513,997391,2022-11-06,994.77
7514,274068,2024-08-09,422.24
7515,379154,2024-08-22,44.58
7516,274068,2024-05-21,707.42
7517,997391,2024-08-21,501.62
7518,274068,2023-08-21,924.31
7519,749700,2024-08-23,18.27
7520,274068,2022-03-29,877.91
7521,379154,2024-02-17,978.07
7522,997391,2024-09-28,599.68
7523,653167,2024-07-06,14.18
7524,997391,2024-08-06,891.49
7525,749700,2022-10-20,583.49
7526,653167,2024-05-15,752.83
7527,274068,2024-05-17,197.98
7528,379154,2024-09-18,538.59
7529,653167,2021-07-04,760.05
7530,749700,2024-04-04,470.14
7531,379154,2024-06-06,427.45
7532,274068,2023-09-30,759.01
7533,749700,2024-01-01,103.6
7534,749700,2021-05-02,233.27
7535,274068,2022-01-17,777.16
7536,379154,2023-05-30,990.0
7537,997391,2022-10-08,312.7
7538,997391,2024-04-05,752.43
7539,274068,2023-12-26,313.49
7540,653167,2021-02-14,290.15
7541,274068,2024-07-11,959.26
7542,274068,2024-08-16,64.27
7543,379154,2024-03-01,571.13
7544,274068,2024-01-27,282.86
7545,653167,2022-05-02,152.82
7546,749700,2024-08-20,492.34
7547,274068,2024-08-23,630.55
7548,274068,2024-01-22,804.6
7549,997391,2024-08-06,798.71
7550,653167,2024-09-11,799.54
7551,653167,2022-10-20,858.05
7552,997391,2024-01-31,426.56
7553,379154,2024-06-02,256.6
7554,274068,2024-01-14,365.1
7555,653167,2022-01-05,215.63
7556,997391,2021-04-10,996.78
7557,274068,2022-01-28,836.06
7558,653167,2024-04-15,80.99
7559,749700,2021-03-21,824.89
7560,379154,2024-09-12,662.65
7561,379154,2024-08-13,402.94
7562,997391,2024-07-07,243.0
7563,653167,2024-04-04,469.96
7564,274068,2023-10-16,919.11
7565,379154,2024-07-31,485.06
7566,274068,2024-02-03,168.29
7567,997391,2022-09-03,98.67
7568,379154,2024-07-01,92.28
7569,997391,2024-08-01,231.32
7570,749700,2024-08-01,229.98
7571,274068,2024-09-03,687.62
7572,379154,2024-01-11,965.1
7573,997391,2023-06-17,670.67
7574,749700,2024-01-10,66.85
7575,379154,2024-01-17,431.76
7576,997391,2024-04-20,442.06
7577,749700,2024-07-01,25.95
7578,653167,2024-04-13,236.77
7579,997391,2024-06-01,897.3
7580,653167,2024-05-18,811.66
7581,274068,2024-04-20,913.74
7582,274068,2024-08-23,917.33
7583,653167,2023-02-03,28.09
7584,997391,2024-07-25,394.1
7585,379154,2024-01-23,926.62
7586,997391,2022-04-08,316.29
7587,379154,2024-03-07,203.23
7588,379154,2023-02-01,317.65
7589,274068,2023-09-15,875.16
7590,274068,2024-08-09,369.82
7591,997391,2024-07-18,845.85
7592,274068,2024-05-04,566.82
7593,274068,2024-02-04,366.38
7594,749700,2023-12-25,89.58
7595,653167,2021-11-17,560.18
7596,997391,2024-03-03,279.48
7597,274068,2023-08-08,325.21
7598,379154,2022-09-08,159.93
7599,749700,2024-03-22,715.6
7600,997391,2024-08-21,996.74
7601,997391,2024-09-30,839.7
7602,274068,2024-05-06,33.84
7603,379154,2024-07-04,397.75
7604,379154,2024-05-04,447.54
7605,653167,2024-09-15,968.44
7606,379154,2024-01-01,272.08
7607,749700,2024-09-30,906.96
7608,274068,2024-04-26,295.1
7609,749700,2024-05-08,445.61
7610,997391,2024-08-02,75.93
7611,653167,2022-01-09,191.25
7612,274068,2024-03-03,427.54
7613,997391,2021-08-02,932.36
7614,653167,2024-09-20,730.87
7615,653167,2024-06-06,661.6
7616,997391,2024-03-10,639.25
7617,997391,2024-01-13,949.43
7618,749700,2024-07-22,32.24
7619,997391,2024-06-28,987.34
7620,274068,2024-01-27,575.46
7621,379154,2024-02-02,941.02
7622,749700,2024-03-01,649.72
7623,997391,2022-04-03,170.86
7624,997391,2024-02-08,351.59
7625,653167,2021-12-22,163.71
7626,749700,2024-08-26,762.91
7627,653167,2021-07-24,842.05
7628,749700,2024-09-19,236.61
7629,379154,2024-02-15,957.78
7630,749700,2022-09-03,514.75
7631,379154,2024-07-27,744.16
7632,274068,2021-03-22,250.73
7633,653167,2024-08-24,165.48
7634,379154,2024-06-30,860.67
7635,749700,2024-02-27,758.06
7636,274068,2024-08-04,386.93
7637,274068,2024-07-30,8.61
7638,379154,2024-09-22,730.28
7639,997391,2021-12-16,454.18
7640,379154,2024-07-08,844.11
7641,653167,2021-06-09,658.11
7642,997391,2024-08-06,786.71
7643,274068,2024-02-14,905.64
7644,749700,2024-08-23,881.93
7645,749700,2024-04-04,253.81
7646,997391,2024-05-26,323.67
7647,653167,2024-08-10,348.28
7648,749700,2024-09-24,400.75
7649,653167,2023-02-09,870.39
7650,379154,2024-01-22,949.49
7651,997391,2022-06-09,415.55
7652,749700,2024-07-07,281.02
7653,274068,2024-03-22,66.56
7654,749700,2024-04-11,809.15
7655,653167,2024-08-04,323.81
7656,997391,2024-04-07,798.48
7657,379154,2024-06-10,8.0
7658,997391,2024-01-12,916.32
7659,274068,2024-07-11,945.43
7660,997391,2024-08-31,317.87
7661,997391,2024-06-02,65.36
7662,997391,2024-01-26,912.55
7663,997391,2023-06-19,124.66
7664,274068,2024-04-02,270.78
7665,653167,2021-12-13,578.78
7666,274068,2024-07-25,628.57
7667,749700,2024-01-10,509.69
7668,653167,2023-06-29,78.49
7669,749700,2024-04-26,995.41
7670,749700,2024-03-03,111.19
7671,749700,2021-07-25,805.03
7672,379154,2023-05-14,743.12
7673,274068,2021-11-15,689.16
7674,653167,2022-01-31,797.3
7675,997391,2024-03-15,60.67
7676,274068,2024-07-02,442.2
7677,749700,2024-03-23,617.57
7678,997391,2024-06-08,192.22
7679,274068,2024-03-18,914.27
7680,274068,2023-02-20,637.6
7681,997391,2024-08-09,101.84
7682,653167,2024-01-28,750.26
7683,274068,2024-05-03,559.75
7684,997391,2024-01-01,122.62
7685,653167,2023-02-15,64.48
7686,997391,2024-05-30,160.25
7687,379154,2023-02-24,916.25
7688,379154,2024-07-03,579.53
7689,274068,2024-07-03,375.5
7690,379154,2021-05-06,54.73
7691,379154,2024-05-10,628.46
7692,749700,2021-05-18,194.5
7693,653167,2024-05-15,981.93
7694,274068,2022-01-06,3.52
7695,653167,2024-01-31,137.39
7696,997391,2021-11-24,521.84
7697,274068,2024-06-21,390.53
7698,749700,2024-03-19,596.58
7699,379154,2023-12-31,830.37
7700,749700,2024-07-20,50.43
7701,379154,2023-07-20,927.94
7702,997391,2022-10-02,774.13
7703,379154,2024-06-02,147.98
7704,749700,2024-02-22,284.79
7705,749700,2024-07-25,659.17
7706,274068,2024-08-10,508.88
7707,274068,2024-03-18,574.85
7708,379154,2024-05-29,370.79
7709,997391,2024-09-17,595.2
7710,653167,2024-08-31,739.5
7711,749700,2024-01-03,729.41
7712,653167,2021-03-06,314.09
7713,379154,2024-08-14,286.7
7714,379154,2024-06-25,687.59
7715,997391,2024-08-14,51.86
7716,749700,2024-05-22,412.21
7717,749700,2021-10-26,355.68
7718,997391,2021-06-19,607.09
7719,274068,2024-05-09,310.91
7720,653167,2021-08-06,93.73
7721,274068,2024-05-09,35.54
7722,997391,2024-08-19,860.53
7723,274068,2024-07-23,467.03
7724,653167,2024-08-07,55.22
7725,379154,2024-09-22,905.08
7726,997391,2024-01-25,488.14
7727,379154,2022-09-25,855.84
7728,653167,2024-03-24,184.81
7729,653167,2024-03-08,5.41
7730,274068,2022-01-25,254.61
7731,997391,2024-07-30,355.57
7732,997391,2023-11-21,882.0
7733,379154,2024-04-05,613.92
7734,653167,2022-03-31,678.67
7735,653167,2024-08-10,525.2
7736,997391,2024-05-11,102.62
7737,274068,2022-01-05,974.39
7738,379154,2024-04-01,36.57
7739,997391,2024-08-28,85.43
7740,749700,2024-05-30,745.06
7741,997391,2024-07-11,229.01
7742,274068,2024-04-27,893.4
7743,653167,2024-06-21,852.47
7744,379154,2024-07-03,619.26
7745,997391,2024-09-26,844.53
7746,749700,2024-03-16,597.17
7747,749700,2021-02-08,315.96
7748,379154,2024-08-24,452.71
7749,379154,2024-01-06,967.57
7750,274068,2022-05-15,110.66
7751,379154,2024-07-11,131.28
7752,653167,2023-06-15,748.82
7753,653167,2024-07-16,847.95
7754,653167,2024-04-03,452.91
7755,653167,2024-07-01,541.91
7756,653167,2024-04-06,330.63
7757,379154,2024-04-02,645.29
7758,997391,2024-07-23,653.47
7759,379154,2023-04-17,766.05
7760,997391,2024-05-08,813.23
7761,653167,2024-05-03,705.8
7762,997391,2022-08-04,533.52
7763,379154,2023-10-16,130.88
7764,749700,2023-06-09,489.38
7765,274068,2024-07-29,678.0
7766,274068,2024-05-07,361.96
7767,274068,2024-07-17,978.41
7768,653167,2024-02-05,682.21
7769,379154,2024-06-27,372.4
7770,749700,2022-02-05,759.92
7771,653167,2024-09-20,514.19
7772,997391,2021-04-04,54.6
7773,379154,2024-08-01,870.99
7774,997391,2021-10-11,288.22
7775,274068,2024-02-10,231.93
7776,379154,2024-01-23,983.82
7777,379154,2024-02-04,198.13
7778,379154,2024-08-07,221.32
7779,379154,2024-07-31,987.09
7780,749700,2024-05-12,573.52
7781,653167,2024-01-21,699.53
7782,997391,2024-01-20,218.58
7783,379154,2024-02-14,793.92
7784,997391,2024-01-30,249.16
7785,749700,2024-04-26,934.09
7786,274068,2022-01-17,715.98
7787,379154,2024-08-13,124.35
7788,274068,2024-06-15,794.98
7789,997391,2021-07-21,242.84
7790,653167,2024-01-03,135.9
7791,749700,2024-05-19,445.0
7792,653167,2024-03-23,104.64
7793,749700,2024-09-25,122.99
7794,997391,2024-06-26,613.1
7795,274068,2024-05-12,447.1
7796,379154,2024-09-11,887.58
7797,653167,2022-03-21,189.28
7798,274068,2023-03-19,161.81
7799,653167,2021-09-08,45.49
7800,653167,2022-01-25,327.21
7801,749700,2024-01-30,477.42
7802,997391,2024-06-09,348.8
7803,749700,2024-07-18,383.73
7804,653167,2024-09-19,224.55
7805,997391,2024-04-06,174.59
7806,379154,2021-08-24,113.88
7807,274068,2024-08-20,900.92
7808,379154,2024-09-24,97.32
7809,653167,2024-07-23,600.76
7810,749700,2024-04-16,399.78
7811,379154,2021-04-11,133.03
7812,379154,2022-12-22,733.95
7813,653167,2024-02-07,546.9
7814,997391,2022-09-06,388.68
7815,749700,2024-02-14,157.72
7816,997391,2024-06-23,398.45
7817,997391,2024-08-25,361.78
7818,274068,2024-02-16,777.7
7819,274068,2023-08-04,497.85
7820,997391,2024-02-16,353.68
7821,379154,2024-07-23,583.72
7822,997391,2023-06-21,765.81
7823,997391,2024-08-26,325.89
7824,749700,2024-06-28,661.73
7825,749700,2021-02-19,447.69
7826,653167,2023-09-24,580.15
7827,274068,2024-01-04,881.29
7828,274068,2024-09-11,992.68
7829,379154,2023-10-02,251.96
7830,997391,2024-06-28,917.09
7831,749700,2024-06-28,678.86
7832,997391,2024-06-06,271.63
7833,997391,2024-02-27,510.8
7834,997391,2024-04-01,109.37
7835,379154,2023-07-19,201.65
7836,379154,2024-05-20,856.54
7837,653167,2024-05-16,123.66
7838,653167,2022-12-16,187.44
7839,653167,2021-12-31,485.05
7840,379154,2024-07-06,207.76
7841,274068,2021-05-11,57.11
7842,749700,2024-01-07,413.02
7843,653167,2023-10-01,106.83
7844,379154,2024-05-15,238.09
7845,274068,2024-07-15,689.82
7846,379154,2021-12-27,221.48
7847,653167,2021-11-01,476.3
7848,749700,2022-08-14,141.83
7849,749700,2024-01-02,419.71
7850,997391,2024-03-06,439.68
7851,997391,2024-06-21,713.72
7852,379154,2024-05-16,228.01
7853,749700,2024-08-27,946.97
7854,379154,2024-05-07,665.86
7855,379154,2024-04-26,501.98
7856,997391,2024-01-27,625.83
7857,997391,2023-12-27,117.03
7858,379154,2024-03-16,957.11
7859,379154,2024-04-25,475.27
7860,379154,2024-04-12,870.11
7861,379154,2024-01-27,564.27
7862,379154,2024-09-27,663.95
7863,749700,2024-05-14,735.84
7864,997391,2022-09-21,168.62
7865,379154,2024-03-20,526.82
7866,379154,2024-08-24,383.72
7867,379154,2024-07-03,546.57
7868,653167,2024-04-24,198.85
7869,653167,2021-10-04,77.64
7870,997391,2024-05-22,227.74
7871,997391,2024-05-10,492.56
7872,274068,2021-03-26,300.58
7873,379154,2024-03-17,176.31
7874,749700,2024-06-08,709.78
7875,997391,2024-04-16,286.62
7876,274068,2024-08-24,537.49
7877,274068,2021-05-14,494.62
7878,274068,2022-03-08,893.28
7879,749700,2024-07-20,895.03
7880,653167,2024-08-13,828.23
7881,749700,2024-04-17,141.79
7882,274068,2024-03-01,790.21
7883,997391,2024-05-17,120.48
7884,749700,2024-09-26,843.24
7885,274068,2024-06-12,250.0
7886,653167,2022-10-24,137.53
7887,653167,2024-04-26,324.84
7888,274068,2024-06-12,752.04
7889,749700,2024-07-29,615.57
7890,653167,2023-06-27,530.95
7891,997391,2024-08-10,899.61
7892,274068,2021-09-18,317.76
7893,749700,2024-01-24,355.61
7894,653167,2024-02-09,160.65
7895,653167,2024-09-05,637.55
7896,997391,2024-06-09,199.29
7897,749700,2024-03-12,16.57
7898,653167,2024-08-23,615.12
7899,997391,2024-05-30,233.47
7900,653167,2023-08-09,263.79
7901,997391,2024-01-30,576.65
7902,379154,2024-05-12,7.06
7903,749700,2024-09-20,19.01
7904,997391,2024-05-10,433.17
7905,274068,2023-10-06,313.81
7906,653167,2024-01-15,131.83
7907,379154,2024-06-05,149.38
7908,749700,2024-05-14,487.68
7909,379154,2024-06-15,695.12
7910,997391,2024-09-26,940.25
7911,749700,2024-08-12,832.81
7912,379154,2024-09-06,373.81
7913,997391,2024-02-25,12.27
7914,997391,2024-08-03,25.28
7915,997391,2024-09-06,381.83
7916,653167,2023-06-09,298.15
7917,749700,2024-09-23,537.36
7918,274068,2024-04-08,963.67
7919,653167,2024-07-01,387.02
7920,653167,2024-03-24,521.85
7921,653167,2021-10-02,135.61
7922,749700,2024-01-29,617.42
7923,997391,2024-02-13,790.0
7924,997391,2021-02-04,642.17
7925,379154,2024-02-27,454.5
7926,997391,2024-04-06,534.72
7927,274068,2024-05-24,683.61
7928,997391,2023-09-07,662.08
7929,274068,2021-07-25,562.76
7930,379154,2024-03-24,597.45
7931,749700,2024-06-03,128.15
7932,274068,2024-02-08,735.94
7933,997391,2024-06-30,724.36
7934,997391,2023-02-20,643.43
7935,997391,2024-02-15,874.67
7936,749700,2024-09-19,700.83
7937,274068,2024-03-24,335.36
7938,749700,2022-08-11,512.75
7939,274068,2022-08-27,640.45
7940,274068,2024-05-02,57.88
7941,379154,2024-02-27,389.9
7942,749700,2022-11-08,608.55
7943,274068,2022-01-18,620.75
7944,274068,2024-01-24,970.31
7945,749700,2024-07-28,768.35
7946,997391,2024-01-29,756.1
7947,749700,2024-01-15,448.44
7948,749700,2024-06-14,208.32
7949,379154,2023-02-11,978.79
7950,997391,2024-04-14,237.01
7951,997391,2024-03-19,430.56
7952,274068,2024-03-31,437.06
7953,379154,2021-07-11,513.47
7954,749700,2024-06-21,13.47
7955,997391,2024-09-11,204.66
7956,749700,2024-05-26,667.03
7957,997391,2023-02-08,914.28
7958,997391,2021-10-04,744.69
7959,997391,2024-07-21,120.97
7960,274068,2024-09-22,427.88
7961,379154,2024-08-23,588.96
7962,749700,2024-07-20,41.1
7963,997391,2024-04-22,873.78
7964,274068,2024-03-09,987.14
7965,749700,2022-11-15,144.25
7966,997391,2024-06-25,97.26
7967,379154,2024-02-05,70.1
7968,379154,2023-02-04,849.97
7969,653167,2024-06-28,926.65
7970,274068,2022-06-26,551.16
7971,997391,2023-05-31,846.28
7972,274068,2022-05-23,785.21
7973,749700,2023-03-04,741.73
7974,379154,2023-02-14,171.18
7975,379154,2024-09-11,103.0
7976,274068,2024-02-17,291.31
7977,274068,2024-03-30,512.47
7978,379154,2024-05-07,310.67
7979,653167,2023-07-30,919.53
7980,749700,2024-06-16,61.16
7981,274068,2022-05-17,890.59
7982,749700,2022-01-31,970.16
7983,653167,2024-02-03,153.18
7984,379154,2023-07-30,352.74
7985,653167,2024-04-23,606.7
7986,749700,2024-08-25,929.56
7987,274068,2022-07-30,84.1
7988,653167,2024-08-14,573.57
7989,379154,2024-03-10,796.27
7990,997391,2024-09-22,97.56
7991,379154,2024-02-22,894.65
7992,653167,2022-01-10,147.73
7993,997391,2024-05-14,75.43
7994,749700,2024-08-21,191.2
7995,379154,2024-04-13,141.33
7996,274068,2024-05-15,287.05
7997,749700,2024-03-15,269.96
7998,274068,2024-09-22,995.9
7999,997391,2024-06-11,226.59
8000,379154,2021-09-02,604.16
8001,274068,2022-01-19,136.94
8002,653167,2024-01-01,497.03
8003,997391,2023-07-23,810.57
8004,379154,2021-01-29,874.77
8005,997391,2022-09-15,621.93
8006,274068,2021-11-28,588.81
8007,997391,2024-06-22,264.4
8008,274068,2024-03-01,857.18
8009,749700,2024-06-04,40.07
8010,379154,2024-07-26,876.94
8011,274068,2024-08-22,754.87
8012,653167,2024-04-11,569.4
8013,749700,2024-09-12,83.85
8014,749700,2024-02-09,243.09
8015,274068,2024-01-10,655.35
8016,274068,2022-10-02,354.99
8017,274068,2022-07-25,511.27
8018,274068,2024-09-25,282.98
8019,997391,2024-03-12,255.23
8020,379154,2024-06-26,496.92
8021,653167,2021-08-23,676.95
8022,997391,2024-06-09,871.02
8023,997391,2024-04-24,546.83
8024,379154,2024-07-08,645.4
8025,274068,2024-01-06,251.33
8026,653167,2024-05-20,79.67
8027,274068,2024-05-22,749.46
8028,379154,2024-09-22,141.07
8029,379154,2022-09-24,187.9
8030,997391,2024-07-11,928.98
8031,997391,2024-07-27,34.03
8032,274068,2024-05-25,366.76
8033,749700,2022-08-30,61.66
8034,997391,2023-05-31,238.44
8035,749700,2024-03-17,493.67
8036,274068,2024-06-05,842.96
8037,997391,2021-03-01,409.2
8038,997391,2022-03-14,442.14
8039,274068,2024-07-23,78.64
8040,749700,2024-05-01,115.14
8041,653167,2024-09-11,7.17
8042,997391,2022-12-23,778.59
8043,997391,2023-10-12,443.82
8044,653167,2024-01-02,711.36
8045,997391,2021-01-02,736.21
8046,749700,2024-02-17,785.9
8047,749700,2024-05-24,157.6
8048,749700,2024-02-26,878.22
8049,379154,2024-09-02,75.74
8050,653167,2021-11-26,840.32
8051,379154,2024-02-08,118.81
8052,379154,2024-04-29,176.98
8053,379154,2024-08-13,151.96
8054,997391,2024-08-05,763.62
8055,997391,2024-07-15,355.74
8056,379154,2022-11-22,909.06
8057,274068,2024-06-05,600.48
8058,379154,2024-03-18,829.05
8059,997391,2021-01-25,998.4
8060,997391,2024-04-07,748.61
8061,749700,2022-11-17,863.65
8062,274068,2024-04-09,216.8
8063,653167,2024-07-18,205.34
8064,274068,2024-02-07,306.87
8065,379154,2024-06-15,805.41
8066,379154,2024-07-13,395.2
8067,749700,2024-08-15,494.37
8068,749700,2024-01-14,88.19
8069,749700,2024-09-22,154.85
8070,997391,2024-03-01,533.72
8071,749700,2022-02-01,566.11
8072,997391,2024-07-17,780.76
8073,749700,2024-03-04,630.11
8074,997391,2024-05-09,830.39
8075,379154,2023-10-14,490.67
8076,274068,2024-08-23,758.47
8077,379154,2022-08-04,976.18
8078,379154,2021-11-01,146.52
8079,749700,2021-09-16,921.31
8080,653167,2024-01-10,305.38
8081,274068,2023-04-10,677.86
8082,749700,2024-01-23,534.22
8083,997391,2024-03-10,671.88
8084,653167,2023-06-28,816.36
8085,379154,2023-06-15,800.8
8086,379154,2021-04-12,12.38
8087,997391,2021-04-18,820.43
8088,274068,2024-01-11,773.5
8089,653167,2024-07-11,344.69
8090,749700,2021-06-27,957.59
8091,653167,2024-04-02,377.13
8092,653167,2024-05-02,968.73
8093,274068,2024-08-05,999.07
8094,653167,2024-01-02,891.67
8095,749700,2024-03-27,427.8
8096,379154,2022-01-07,478.2
8097,379154,2024-05-31,785.3
8098,653167,2024-02-15,641.7
8099,379154,2024-07-27,342.57
8100,274068,2024-02-09,140.62
8101,274068,2024-06-16,721.85
