stock_id,date,closing_price
STK7,12/03/2022,127
STK7,13/03/2022,125.53
STK7,14/03/2022,127.94
STK7,15/03/2022,128.96
STK7,16/03/2022,128.64
STK7,17/03/2022,127.08
STK7,18/03/2022,128.34
STK7,19/03/2022,127.98
STK7,20/03/2022,130.95
STK7,21/03/2022,130.6
STK7,22/03/2022,129.06
STK7,23/03/2022,131.09
STK7,24/03/2022,128.76
STK7,25/03/2022,128.68
STK7,26/03/2022,127.29
STK7,27/03/2022,124.86
STK7,28/03/2022,125.21
STK7,29/03/2022,122.26
STK7,30/03/2022,119.58
STK7,31/03/2022,117.7
STK7,01/04/2022,118.06
STK7,02/04/2022,118.49
STK7,03/04/2022,118.69
STK7,04/04/2022,117.64
STK7,05/04/2022,119.84
STK7,06/04/2022,119.3
STK7,07/04/2022,121.61
STK7,08/04/2022,121.78
STK7,09/04/2022,121.82
STK7,10/04/2022,121.34
STK7,11/04/2022,118.51
STK7,12/04/2022,115.66
STK7,13/04/2022,115.64
STK7,14/04/2022,117.88
STK7,15/04/2022,117.13
STK7,16/04/2022,119.22
STK7,17/04/2022,119.47
STK7,18/04/2022,119.55
STK7,19/04/2022,116.84
STK7,20/04/2022,114.57
STK7,21/04/2022,113.38
STK7,22/04/2022,115.03
STK7,23/04/2022,115.26
STK7,24/04/2022,113.31
STK7,25/04/2022,110.83
STK7,26/04/2022,110.67
STK7,27/04/2022,112.48
STK7,28/04/2022,114.49
STK7,29/04/2022,114.33
STK7,30/04/2022,112
STK7,01/05/2022,109.39
STK7,02/05/2022,108.46
STK7,03/05/2022,108.76
STK7,04/05/2022,106.59
STK7,05/05/2022,104.11
STK7,06/05/2022,103.68
STK7,07/05/2022,105.16
STK7,08/05/2022,107.49
STK7,09/05/2022,107.17
STK7,10/05/2022,107.21
STK7,11/05/2022,105.95
STK7,12/05/2022,108.6
STK7,13/05/2022,107.58
STK7,14/05/2022,108.41
STK7,15/05/2022,111.01
STK7,16/05/2022,110.05
STK7,17/05/2022,111.14
STK7,18/05/2022,113.85
STK7,19/05/2022,114.71
STK7,20/05/2022,112.06
STK7,21/05/2022,109.51
STK7,22/05/2022,108.36
STK7,23/05/2022,106.57
STK7,24/05/2022,105.55
STK7,25/05/2022,103.52
STK7,26/05/2022,106.35
STK7,27/05/2022,106.96
STK7,28/05/2022,106.81
STK7,29/05/2022,104.85
STK7,30/05/2022,105.36
STK7,31/05/2022,105.56
STK7,01/06/2022,106.82
STK7,02/06/2022,109.56
STK7,03/06/2022,110.44
STK7,04/06/2022,109.78
STK7,05/06/2022,111.19
STK7,06/06/2022,113.05
STK7,07/06/2022,110.44
STK7,08/06/2022,108.61
STK7,09/06/2022,107.03
STK7,10/06/2022,105.87
STK7,11/06/2022,107.15
STK7,12/06/2022,107.31
STK7,13/06/2022,104.36
STK7,14/06/2022,102.82
STK7,15/06/2022,104.82
STK7,16/06/2022,102.24
STK7,17/06/2022,103.42
STK7,18/06/2022,105.07
STK7,19/06/2022,107.77
STK7,20/06/2022,104.87
STK7,21/06/2022,106.07
STK7,22/06/2022,107.19
STK7,23/06/2022,106.53
STK7,24/06/2022,105.45
STK7,25/06/2022,105.35
STK7,26/06/2022,106.44
STK7,27/06/2022,106.09
STK7,28/06/2022,105.24
STK7,29/06/2022,105.76
STK7,30/06/2022,108.41
STK7,01/07/2022,108.75
STK7,02/07/2022,110.36
STK7,03/07/2022,112.63
STK7,04/07/2022,112.78
STK7,05/07/2022,113.18
STK7,06/07/2022,112.57
STK7,07/07/2022,110.42
STK7,08/07/2022,112.83
STK7,09/07/2022,112.49
STK7,10/07/2022,111
STK7,11/07/2022,109.37
STK7,12/07/2022,111.36
STK7,13/07/2022,112.63
STK7,14/07/2022,112.2
STK7,15/07/2022,113.6
STK7,16/07/2022,115.92
STK7,17/07/2022,114.14
STK7,18/07/2022,116.26
STK7,19/07/2022,114.54
STK7,20/07/2022,112.39
STK7,21/07/2022,110.58
STK7,22/07/2022,110.29
STK7,23/07/2022,110.48
STK7,24/07/2022,108.16
STK7,25/07/2022,109.95
STK7,26/07/2022,112.81
STK7,27/07/2022,113.25
STK7,28/07/2022,115.58
STK7,29/07/2022,117.45
STK7,30/07/2022,117.61
STK7,31/07/2022,120.17
STK7,01/08/2022,117.17
STK7,02/08/2022,118.66
STK7,03/08/2022,118.61
STK7,04/08/2022,121.45
STK7,05/08/2022,121.88
STK7,06/08/2022,123.47
STK7,07/08/2022,124.49
STK7,08/08/2022,125.55
STK7,09/08/2022,124.7
STK7,10/08/2022,126.53
STK7,11/08/2022,125.59
STK7,12/08/2022,123.88
STK7,13/08/2022,123.25
STK7,14/08/2022,125.87
STK7,15/08/2022,124.13
STK7,16/08/2022,121.87
STK7,17/08/2022,124.33
STK7,18/08/2022,125.67
STK7,19/08/2022,124.86
STK7,20/08/2022,124.87
STK7,21/08/2022,125.78
STK7,22/08/2022,125.76
STK7,23/08/2022,127.29
STK7,24/08/2022,124.46
STK7,25/08/2022,121.86
STK7,26/08/2022,119.91
STK7,27/08/2022,121.23
STK7,28/08/2022,119.46
STK7,29/08/2022,118.89
STK7,30/08/2022,121.3
STK7,31/08/2022,118.91
STK7,01/09/2022,116.23
STK7,02/09/2022,115.31
STK7,03/09/2022,116.58
STK7,04/09/2022,115.66
STK7,05/09/2022,116.19
STK7,06/09/2022,116.32
STK7,07/09/2022,115.97
STK7,08/09/2022,117.66
STK7,09/09/2022,120.45
STK7,10/09/2022,118.51
STK7,11/09/2022,116.64
STK7,12/09/2022,117.35
STK7,13/09/2022,117.02
STK7,14/09/2022,114.9
STK7,15/09/2022,115.03
STK7,16/09/2022,112.58
STK7,17/09/2022,110.21
STK7,18/09/2022,110.79
STK7,19/09/2022,113.76
STK7,20/09/2022,112.15
STK7,21/09/2022,110.55
STK7,22/09/2022,109.72
STK7,23/09/2022,107.59
STK7,24/09/2022,109.11
STK7,25/09/2022,106.22
STK7,26/09/2022,106.3
STK7,27/09/2022,104.2
STK7,28/09/2022,102.83
STK7,29/09/2022,102.93
STK7,30/09/2022,102.27
STK7,01/10/2022,100.26
STK7,02/10/2022,102.44
STK7,03/10/2022,102.23
STK7,04/10/2022,103.61
STK7,05/10/2022,103.34
STK7,06/10/2022,102.99
STK7,07/10/2022,105.27
STK7,08/10/2022,103.55
STK7,09/10/2022,101.3
STK7,10/10/2022,98.43
STK7,11/10/2022,97.89
STK7,12/10/2022,99.03
STK7,13/10/2022,101.33
STK7,14/10/2022,98.99
STK7,15/10/2022,98.47
STK7,16/10/2022,100.49
STK7,17/10/2022,97.93
STK7,18/10/2022,95.96
STK7,19/10/2022,93.38
STK7,20/10/2022,92.89
STK7,21/10/2022,95.5
STK7,22/10/2022,92.71
STK7,23/10/2022,91.09
STK7,24/10/2022,89.44
STK7,25/10/2022,89.72
STK7,26/10/2022,90.98
STK7,27/10/2022,91.17
STK7,28/10/2022,90.33
STK7,29/10/2022,89.09
STK7,30/10/2022,90.66
STK7,31/10/2022,88.32
STK7,01/11/2022,86.96
STK7,02/11/2022,86.4
STK7,03/11/2022,86.69
STK7,04/11/2022,87.87
STK7,05/11/2022,89.58
STK7,06/11/2022,89.29
STK7,07/11/2022,86.73
STK7,08/11/2022,86.83
STK7,09/11/2022,85.61
STK7,10/11/2022,85.75
STK7,11/11/2022,87.36
STK7,12/11/2022,87.89
STK7,13/11/2022,89.93
STK7,14/11/2022,88.8
STK7,15/11/2022,89.57
STK7,16/11/2022,90.71
STK7,17/11/2022,89.37
STK7,18/11/2022,88.73
STK7,19/11/2022,88.56
STK7,20/11/2022,88.49
STK7,21/11/2022,90.14
STK7,22/11/2022,88.6
STK7,23/11/2022,87.39
STK7,24/11/2022,85.13
STK7,25/11/2022,85.19
STK7,26/11/2022,87.28
STK7,27/11/2022,89.41
STK7,28/11/2022,91.07
STK7,29/11/2022,93.87
STK7,30/11/2022,91.47
STK7,01/12/2022,91.5
STK7,02/12/2022,90.74
STK7,03/12/2022,90.4
STK7,04/12/2022,88.43
STK7,05/12/2022,86.06
STK7,06/12/2022,85
STK7,07/12/2022,87.2
STK7,08/12/2022,90.1
STK7,09/12/2022,88.29
STK7,10/12/2022,87.46
STK7,11/12/2022,87.45
STK7,12/12/2022,90.31
STK7,13/12/2022,90.04
STK7,14/12/2022,92.2
STK7,15/12/2022,94.06
STK7,16/12/2022,95.37
STK7,17/12/2022,96.69
STK7,18/12/2022,94.72
STK7,19/12/2022,97
STK7,20/12/2022,94.42
STK7,21/12/2022,96.97
STK7,22/12/2022,94.91
STK7,23/12/2022,96.95
STK7,24/12/2022,99.54
STK7,25/12/2022,101.88
STK7,26/12/2022,104.37
STK7,27/12/2022,104.25
STK7,28/12/2022,105.07
STK7,29/12/2022,102.47
STK7,30/12/2022,102.75
STK7,31/12/2022,99.78
STK7,01/01/2023,97
STK7,02/01/2023,98.76
STK7,03/01/2023,97.16
STK7,04/01/2023,100.13
STK7,05/01/2023,97.48
STK7,06/01/2023,96.39
STK7,07/01/2023,95.62
STK7,08/01/2023,95.5
STK7,09/01/2023,98.22
STK7,10/01/2023,99.36
STK7,11/01/2023,97.03
STK7,12/01/2023,97.84
STK7,13/01/2023,95.63
STK7,14/01/2023,96.02
STK7,15/01/2023,93.51
STK7,16/01/2023,90.65
STK7,17/01/2023,93.5
STK7,18/01/2023,93.7
STK7,19/01/2023,94.02
STK7,20/01/2023,94.58
STK7,21/01/2023,92.22
STK7,22/01/2023,90.12
STK7,23/01/2023,90.22
STK7,24/01/2023,89.62
STK7,25/01/2023,92.38
STK7,26/01/2023,95.06
STK7,27/01/2023,94.99
STK7,28/01/2023,96.93
STK7,29/01/2023,96.34
STK7,30/01/2023,96.47
STK7,31/01/2023,95.65
STK7,01/02/2023,97.65
STK7,02/02/2023,99.56
STK7,03/02/2023,101.79
STK7,04/02/2023,100.58
STK7,05/02/2023,101.45
STK7,06/02/2023,104.32
STK7,07/02/2023,104.74
STK7,08/02/2023,105.45
STK7,09/02/2023,102.98
STK7,10/02/2023,105.88
STK7,11/02/2023,103.63
STK7,12/02/2023,103.8
STK7,13/02/2023,106.42
STK7,14/02/2023,104.35
STK7,15/02/2023,106.9
STK7,16/02/2023,107.33
STK7,17/02/2023,108.54
STK7,18/02/2023,109.14
STK7,19/02/2023,108.16
STK7,20/02/2023,108.48
STK7,21/02/2023,106.71
STK7,22/02/2023,105.27
STK7,23/02/2023,105.03
STK7,24/02/2023,105.57
STK7,25/02/2023,104.48
STK7,26/02/2023,107.34
STK7,27/02/2023,108.34
STK7,28/02/2023,109.31
STK7,01/03/2023,107.04
STK7,02/03/2023,105.79
STK7,03/03/2023,108.44
STK7,04/03/2023,109.66
STK7,05/03/2023,108.16
STK7,06/03/2023,111.11
STK7,07/03/2023,113.56
STK7,08/03/2023,114.79
STK7,09/03/2023,112.86
STK7,10/03/2023,110.13
STK7,11/03/2023,108.49
STK7,12/03/2023,109.19
STK7,13/03/2023,106.84
STK7,14/03/2023,107.99
STK7,15/03/2023,108.38
STK7,16/03/2023,108.03
STK7,17/03/2023,107.25
STK7,18/03/2023,105.21
STK7,19/03/2023,103.02
STK7,20/03/2023,105.84
STK7,21/03/2023,107.42
STK7,22/03/2023,106.05
STK7,23/03/2023,108.47
STK7,24/03/2023,108.44
STK7,25/03/2023,106.48
STK7,26/03/2023,105.54
STK7,27/03/2023,102.68
STK7,28/03/2023,100.4
STK7,29/03/2023,98.39
STK7,30/03/2023,100.08
STK7,31/03/2023,101.76
STK7,01/04/2023,99.59
STK7,02/04/2023,100.98
STK7,03/04/2023,102.72
STK7,04/04/2023,101.58
STK7,05/04/2023,102.72
STK7,06/04/2023,102.3
STK7,07/04/2023,99.43
STK7,08/04/2023,100.61
STK7,09/04/2023,99.94
STK7,10/04/2023,102.4
STK7,11/04/2023,104.13
STK7,12/04/2023,101.17
STK7,13/04/2023,103.44
STK7,14/04/2023,105.06
STK7,15/04/2023,104.71
STK7,16/04/2023,104.73
STK7,17/04/2023,106.45
STK7,18/04/2023,107.66
STK7,19/04/2023,110.47
STK7,20/04/2023,109.52
STK7,21/04/2023,107.14
STK7,22/04/2023,105.89
STK7,23/04/2023,102.98
STK7,24/04/2023,105.9
STK7,25/04/2023,106.65
STK7,26/04/2023,104.41
STK7,27/04/2023,105.13
STK7,28/04/2023,104.85
STK7,29/04/2023,106.41
STK7,30/04/2023,105.4
STK7,01/05/2023,104.78
STK7,02/05/2023,102.95
STK7,03/05/2023,105.87
STK7,04/05/2023,104.22
STK7,05/05/2023,104.92
STK7,06/05/2023,103.46
STK7,07/05/2023,102.65
STK7,08/05/2023,105.53
STK7,09/05/2023,104.83
STK7,10/05/2023,102.84
STK7,11/05/2023,100.03
STK7,12/05/2023,101.33
STK7,13/05/2023,99.42
STK7,14/05/2023,96.62
STK7,15/05/2023,99.25
STK7,16/05/2023,100.74
STK7,17/05/2023,101
STK7,18/05/2023,100.52
STK7,19/05/2023,102.95
STK7,20/05/2023,101.77
STK7,21/05/2023,101.57
STK7,22/05/2023,98.65
STK7,23/05/2023,100.34
STK7,24/05/2023,100.8
STK7,25/05/2023,100.98
STK7,26/05/2023,102.08
STK7,27/05/2023,100.46
STK7,28/05/2023,99.65
STK7,29/05/2023,101.4
STK7,30/05/2023,99.92
STK7,31/05/2023,101.8
STK7,01/06/2023,99.46
STK7,02/06/2023,101.19
STK7,03/06/2023,98.87
STK7,04/06/2023,100.18
STK7,05/06/2023,97.2
STK7,06/06/2023,99.06
STK7,07/06/2023,99.17
STK7,08/06/2023,99.95
STK7,09/06/2023,102.46
STK7,10/06/2023,99.93
STK7,11/06/2023,97.32
STK7,12/06/2023,97.68
STK7,13/06/2023,96.87
STK7,14/06/2023,99.44
STK7,15/06/2023,99.96
STK7,16/06/2023,102.79
STK7,17/06/2023,100.77
STK7,18/06/2023,103.61
STK7,19/06/2023,101.21
STK7,20/06/2023,100.8
STK7,21/06/2023,102.26
STK7,22/06/2023,101.66
STK7,23/06/2023,100.24
STK7,24/06/2023,101
STK7,25/06/2023,98
STK7,26/06/2023,98.56
STK7,27/06/2023,98.48
STK7,28/06/2023,98.15
STK7,29/06/2023,99.22
STK7,30/06/2023,101.46
STK7,01/07/2023,99.97
STK7,02/07/2023,97.42
STK7,03/07/2023,97.33
STK7,04/07/2023,98.33
STK7,05/07/2023,95.77
STK7,06/07/2023,97.01
STK7,07/07/2023,99.83
STK7,08/07/2023,101.44
STK7,09/07/2023,99.95
STK7,10/07/2023,101.24
STK7,11/07/2023,98.55
STK7,12/07/2023,101.39
STK7,13/07/2023,101.52
STK7,14/07/2023,99.14
STK7,15/07/2023,99.91
STK7,16/07/2023,101.24
STK7,17/07/2023,98.69
STK7,18/07/2023,97.7
STK7,19/07/2023,95.63
STK7,20/07/2023,93.76
STK7,21/07/2023,92.64
STK7,22/07/2023,89.92
STK7,23/07/2023,87.17
STK7,24/07/2023,86.21
STK7,25/07/2023,87.5
STK7,26/07/2023,86.8
STK7,27/07/2023,86.47
STK7,28/07/2023,88.18
STK7,29/07/2023,87.25
STK7,30/07/2023,89.5
STK7,31/07/2023,87.63
STK7,01/08/2023,89.45
STK7,02/08/2023,88.74
STK7,03/08/2023,90.73
STK7,04/08/2023,88.83
STK7,05/08/2023,90
STK7,06/08/2023,89.38
STK7,07/08/2023,90.57
STK7,08/08/2023,87.61
STK7,09/08/2023,87.28
STK7,10/08/2023,85.06
STK7,11/08/2023,83.67
STK7,12/08/2023,85.16
STK7,13/08/2023,86.28
STK7,14/08/2023,85.88
STK7,15/08/2023,87.25
STK7,16/08/2023,84.29
STK7,17/08/2023,82.98
STK7,18/08/2023,83.93
STK7,19/08/2023,83.4
STK7,20/08/2023,84.64
STK7,21/08/2023,84.16
STK7,22/08/2023,85.6
STK7,23/08/2023,85.14
STK7,24/08/2023,85.89
STK7,25/08/2023,83.11
STK7,26/08/2023,80.4
STK7,27/08/2023,82.71
STK7,28/08/2023,82.42
STK7,29/08/2023,79.81
STK7,30/08/2023,80.81
STK7,31/08/2023,82.69
STK7,01/09/2023,83.61
STK7,02/09/2023,86.39
STK7,03/09/2023,85.26
STK7,04/09/2023,87.68
STK7,05/09/2023,88.22
STK7,06/09/2023,85.95
STK7,07/09/2023,83.78
STK7,08/09/2023,86.76
STK7,09/09/2023,87.63
STK7,10/09/2023,85.27
STK7,11/09/2023,87.64
STK7,12/09/2023,88.83
STK7,13/09/2023,89.89
STK7,14/09/2023,92.44
STK7,15/09/2023,90.28
STK7,16/09/2023,89.37
STK7,17/09/2023,87.61
STK7,18/09/2023,86.91
STK7,19/09/2023,85.95
STK7,20/09/2023,84.02
STK7,21/09/2023,86.41
STK7,22/09/2023,86.79
STK7,23/09/2023,86.15
STK7,24/09/2023,86.62
STK7,25/09/2023,84.38
STK7,26/09/2023,83.65
STK7,27/09/2023,82.3
STK7,28/09/2023,83.65
STK7,29/09/2023,85.55
STK7,30/09/2023,84
STK7,01/10/2023,85.07
STK7,02/10/2023,86.95
STK7,03/10/2023,84.63
STK7,04/10/2023,83.37
STK7,05/10/2023,81.58
STK7,06/10/2023,82.22
STK7,07/10/2023,84.43
STK7,08/10/2023,86.93
STK7,09/10/2023,84.5
STK7,10/10/2023,82.17
STK7,11/10/2023,81.87
STK7,12/10/2023,79.16
STK7,13/10/2023,76.84
STK7,14/10/2023,75.77
STK7,15/10/2023,75.44
STK7,16/10/2023,77.14
STK7,17/10/2023,75.78
STK7,18/10/2023,77.87
STK7,19/10/2023,76.54
STK7,20/10/2023,75.16
STK7,21/10/2023,73.52
STK7,22/10/2023,71.48
STK7,23/10/2023,70.61
STK7,24/10/2023,72.18
STK7,25/10/2023,71.85
STK7,26/10/2023,69.75
STK7,27/10/2023,67.94
STK7,28/10/2023,69.93
STK7,29/10/2023,70.33
STK7,30/10/2023,70.29
STK7,31/10/2023,72.72
STK7,01/11/2023,73.87
STK7,02/11/2023,71.28
STK7,03/11/2023,71.68
STK7,04/11/2023,72.42
STK7,05/11/2023,71.95
STK7,06/11/2023,73.06
STK7,07/11/2023,75.95
STK7,08/11/2023,77.22
STK7,09/11/2023,78.02
STK7,10/11/2023,79.93
STK7,11/11/2023,79.02
STK7,12/11/2023,79.73
STK7,13/11/2023,77.14
STK7,14/11/2023,76.19
STK7,15/11/2023,75.18
STK7,16/11/2023,77.69
STK7,17/11/2023,78.94
STK7,18/11/2023,80
STK7,19/11/2023,77.29
STK7,20/11/2023,77.56
STK7,21/11/2023,77.77
STK7,22/11/2023,75.21
STK7,23/11/2023,78.1
STK7,24/11/2023,76.39
STK7,25/11/2023,74.81
STK7,26/11/2023,72.28
STK7,27/11/2023,73.57
STK7,28/11/2023,75.12
STK7,29/11/2023,76.97
STK7,30/11/2023,79.36
STK7,01/12/2023,82.31
STK7,02/12/2023,82.26
STK7,03/12/2023,82.29
STK7,04/12/2023,85
STK7,05/12/2023,85.42
STK7,06/12/2023,84.91
STK7,07/12/2023,87.81
STK7,08/12/2023,90.47
STK7,09/12/2023,90.45
STK7,10/12/2023,92.53
STK7,11/12/2023,94.38
STK7,12/12/2023,94.84
STK7,13/12/2023,96.34
STK7,14/12/2023,94.33
STK7,15/12/2023,94.89
STK7,16/12/2023,92.16
STK7,17/12/2023,91.78
STK7,18/12/2023,91.59
STK7,19/12/2023,89.3
STK7,20/12/2023,88.86
STK7,21/12/2023,88.93
STK7,22/12/2023,89.46
STK7,23/12/2023,89.89
STK7,24/12/2023,90.58
STK7,25/12/2023,90.34
STK7,26/12/2023,89.92
STK7,27/12/2023,88.45
STK7,28/12/2023,89.26
STK7,29/12/2023,92.13
STK7,30/12/2023,93.46
STK7,31/12/2023,95.04
STK7,01/01/2024,93.74
STK7,02/01/2024,93.95
STK7,03/01/2024,94.56
STK7,04/01/2024,95.52
STK7,05/01/2024,95.37
STK7,06/01/2024,93.39
STK7,07/01/2024,92.08
STK7,08/01/2024,91.56
STK7,09/01/2024,91.39
STK7,10/01/2024,94.36
STK7,11/01/2024,91.85
STK7,12/01/2024,94.84
STK7,13/01/2024,95.74
STK7,14/01/2024,97.93
STK7,15/01/2024,100.48
STK7,16/01/2024,98.51
STK7,17/01/2024,98.21
STK7,18/01/2024,96.58
STK7,19/01/2024,96.98
STK7,20/01/2024,94.56
STK7,21/01/2024,94.91
STK7,22/01/2024,93.91
STK7,23/01/2024,96.55
STK7,24/01/2024,99.27
STK7,25/01/2024,101.93
STK7,26/01/2024,104.74
STK7,27/01/2024,105.57
STK7,28/01/2024,102.8
STK7,29/01/2024,105.61
STK7,30/01/2024,108.14
STK7,31/01/2024,107.68
STK7,01/02/2024,105.19
STK7,02/02/2024,103.31
STK7,03/02/2024,102.01
STK7,04/02/2024,101.49
STK7,05/02/2024,99.78
STK7,06/02/2024,99.16
STK7,07/02/2024,99.85
STK7,08/02/2024,97.61
STK7,09/02/2024,96.16
STK7,10/02/2024,96.4
STK7,11/02/2024,96.72
STK7,12/02/2024,97.67
STK7,13/02/2024,96.83
STK7,14/02/2024,97.84
STK7,15/02/2024,97.48
STK7,16/02/2024,95.28
STK7,17/02/2024,95.93
STK7,18/02/2024,93
STK7,19/02/2024,90.16
STK7,20/02/2024,90.41
STK7,21/02/2024,89.12
STK7,22/02/2024,89.75
STK7,23/02/2024,89.95
STK7,24/02/2024,91.16
STK7,25/02/2024,93.21
STK7,26/02/2024,90.52
STK7,27/02/2024,92.2
STK7,28/02/2024,90.86
STK7,29/02/2024,91.85
STK7,01/03/2024,92.89
STK7,02/03/2024,92.59
STK7,03/03/2024,91.71
STK7,04/03/2024,91.57
STK7,05/03/2024,92.33
STK7,06/03/2024,95.23
STK7,07/03/2024,92.87
STK7,08/03/2024,93.67
STK7,09/03/2024,94.97
STK7,10/03/2024,95.31
STK7,11/03/2024,92.62
STK7,12/03/2024,95.09
STK7,13/03/2024,92.27
STK7,14/03/2024,94.29
STK7,15/03/2024,97.04
STK7,16/03/2024,94.73
STK7,17/03/2024,94.45
STK7,18/03/2024,97.2
STK7,19/03/2024,99.86
STK7,20/03/2024,102.77
STK7,21/03/2024,105.36
STK7,22/03/2024,105.43
STK7,23/03/2024,103.15
STK7,24/03/2024,105.65
STK7,25/03/2024,107.13
STK7,26/03/2024,106.27
STK7,27/03/2024,103.48
STK7,28/03/2024,102.8
STK7,29/03/2024,104.92
STK7,30/03/2024,104.94
STK7,31/03/2024,104.11
STK7,01/04/2024,103.08
STK7,02/04/2024,100.1
STK7,03/04/2024,102.78
STK7,04/04/2024,102.23
STK7,05/04/2024,103.48
STK7,06/04/2024,101.94
STK7,07/04/2024,102.36
STK7,08/04/2024,103.84
STK7,09/04/2024,105.41
STK7,10/04/2024,106.99
STK7,11/04/2024,104.59
STK7,12/04/2024,103.35
STK7,13/04/2024,105.2
STK7,14/04/2024,102.98
STK7,15/04/2024,100.69
STK7,16/04/2024,102.47
STK7,17/04/2024,101.3
STK7,18/04/2024,99.03
STK7,19/04/2024,101.88
STK7,20/04/2024,99.96
STK7,21/04/2024,99.67
STK7,22/04/2024,97.38
STK7,23/04/2024,96.57
STK7,24/04/2024,99.08
STK7,25/04/2024,101.38
STK7,26/04/2024,103
STK7,27/04/2024,103.63
STK7,28/04/2024,103.11
STK7,29/04/2024,102.85
STK7,30/04/2024,100.47
STK7,01/05/2024,102.02
STK7,02/05/2024,104.2
STK7,03/05/2024,106.84
STK7,04/05/2024,106.36
STK7,05/05/2024,107.67
STK7,06/05/2024,106.61
STK7,07/05/2024,107.6
STK7,08/05/2024,107.57
STK7,09/05/2024,107.94
STK7,10/05/2024,110.59
STK7,11/05/2024,112.34
STK7,12/05/2024,114.58
STK7,13/05/2024,113.55
STK7,14/05/2024,113.08
STK7,15/05/2024,111.16
STK7,16/05/2024,111.21
STK7,17/05/2024,112.35
STK7,18/05/2024,111.97
STK7,19/05/2024,109.65
STK7,20/05/2024,109.01
STK7,21/05/2024,110.47
STK7,22/05/2024,111.16
STK7,23/05/2024,113.27
STK7,24/05/2024,112.94
STK7,25/05/2024,111.68
STK7,26/05/2024,113.64
STK7,27/05/2024,113.75
STK7,28/05/2024,114.58
STK7,29/05/2024,113.45
STK7,30/05/2024,111.29
STK7,31/05/2024,114.11
STK7,01/06/2024,114.65
STK7,02/06/2024,111.95
STK7,03/06/2024,114.66
STK7,04/06/2024,113.71
STK7,05/06/2024,115.45
STK7,06/06/2024,113.13
STK7,07/06/2024,111.2
STK7,08/06/2024,108.58
STK7,09/06/2024,106.81
STK7,10/06/2024,104.53
STK7,11/06/2024,107.03
STK7,12/06/2024,108.33
STK7,13/06/2024,105.45
STK7,14/06/2024,105.3
STK7,15/06/2024,106.95
STK7,16/06/2024,109.44
STK7,17/06/2024,106.81
STK7,18/06/2024,108.51
STK7,19/06/2024,106.51
STK7,20/06/2024,107.17
STK7,21/06/2024,108.94
STK7,22/06/2024,110.37
STK7,23/06/2024,111.66
STK7,24/06/2024,110.81
STK7,25/06/2024,108.55
STK7,26/06/2024,106.05
STK7,27/06/2024,104.45
STK7,28/06/2024,107.13
STK7,29/06/2024,104.31
STK7,30/06/2024,104.95
STK7,01/07/2024,103.43
STK7,02/07/2024,102.9
STK7,03/07/2024,104.11
STK7,04/07/2024,105.6
STK7,05/07/2024,106.56
STK7,06/07/2024,109.03
STK7,07/07/2024,110.04
STK7,08/07/2024,108.82
STK7,09/07/2024,109.74
STK7,10/07/2024,107.64
STK7,11/07/2024,108.01
STK7,12/07/2024,108.42
STK7,13/07/2024,109.84
STK7,14/07/2024,107.55
STK7,15/07/2024,104.8
STK7,16/07/2024,107.47
STK7,17/07/2024,105.05
STK7,18/07/2024,102.26
STK7,19/07/2024,102.22
STK7,20/07/2024,104.97
STK7,21/07/2024,106.15
STK7,22/07/2024,108.8
STK7,23/07/2024,109.31
STK7,24/07/2024,111.86
STK7,25/07/2024,111.89
STK7,26/07/2024,113.72
STK7,27/07/2024,111.41
STK7,28/07/2024,109.17
STK7,29/07/2024,110.84
STK7,30/07/2024,107.91
STK7,31/07/2024,109.38
STK7,01/08/2024,109.72
STK7,02/08/2024,111.69
STK7,03/08/2024,112.39
STK7,04/08/2024,115.16
STK7,05/08/2024,117.8
STK7,06/08/2024,119.69
STK7,07/08/2024,122.08
STK7,08/08/2024,122.49
STK7,09/08/2024,121.91
STK7,10/08/2024,124.8
STK7,11/08/2024,125.98
STK7,12/08/2024,126.36
STK7,13/08/2024,123.6
STK7,14/08/2024,126.54
STK7,15/08/2024,124.12
STK7,16/08/2024,126.03
STK7,17/08/2024,125.09
STK7,18/08/2024,127.38
STK7,19/08/2024,129.62
STK7,20/08/2024,128.45
STK7,21/08/2024,130.14
STK7,22/08/2024,133.14
STK7,23/08/2024,135.84
STK7,24/08/2024,133.28
STK7,25/08/2024,136.03
STK7,26/08/2024,135.87
STK7,27/08/2024,135.71
STK7,28/08/2024,135.56
STK7,29/08/2024,133.63
STK7,30/08/2024,133.65
STK7,31/08/2024,132.19
STK7,01/09/2024,129.25
STK7,02/09/2024,128.92
STK7,03/09/2024,126.04
STK7,04/09/2024,124.21
STK7,05/09/2024,124.81
STK7,06/09/2024,124.78
STK7,07/09/2024,122.38
STK7,08/09/2024,124.6
STK7,09/09/2024,122.91
STK7,10/09/2024,125.15
STK7,11/09/2024,127.28
STK7,12/09/2024,126.36
STK7,13/09/2024,126.95
STK7,14/09/2024,126.33
STK7,15/09/2024,124.74
STK7,16/09/2024,124.51
STK7,17/09/2024,126.09
STK7,18/09/2024,126.13
STK7,19/09/2024,125
STK7,20/09/2024,122.8
STK7,21/09/2024,122.03
STK7,22/09/2024,122.64
STK7,23/09/2024,121.05
STK7,24/09/2024,122.36
STK7,25/09/2024,119.45
STK7,26/09/2024,119.11
STK7,27/09/2024,118.98
STK7,28/09/2024,120.7
STK7,29/09/2024,119.84
STK7,30/09/2024,122.24
